33.7723,-84.3957,5927,b'Blue',b'The Hub'
33.7713,-84.3953,5957,b'Blue',b'The Hub'
33.7713,-84.3920,10027,b'Blue',b'The Hub'
33.7719,-84.3919,10040,b'Blue',b'The Hub'
33.7718,-84.3919,10056,b'Blue',b'The Hub'
33.7718,-84.3919,10059,b'Blue',b'The Hub'
33.7737,-84.3920,10129,b'Blue',b'The Hub'
33.7738,-84.3920,10132,b'Blue',b'The Hub'
33.7738,-84.3920,10135,b'Blue',b'The Hub'
33.7749,-84.3919,10153,b'Blue',b'The Hub'
33.7750,-84.3919,10157,b'Blue',b'The Hub'
33.7750,-84.3919,10157,b'Blue',b'The Hub'
33.7750,-84.3919,10203,b'Blue',b'The Hub'
33.7759,-84.3935,10233,b'Blue',b'The Hub'
33.7755,-84.3951,10303,b'Blue',b'The Hub'
33.7753,-84.3961,10334,b'Blue',b'The Hub'
33.7752,-84.3961,10339,b'Blue',b'The Hub'
33.7752,-84.3961,10340,b'Blue',b'The Hub'
33.7753,-84.3961,10842,b'Blue',b'The Hub'
33.7753,-84.3961,10852,b'Blue',b'The Hub'
33.7756,-84.3950,10922,b'Blue',b'The Hub'
33.7759,-84.3938,10952,b'Blue',b'The Hub'
33.7751,-84.3920,11022,b'Blue',b'The Hub'
33.7750,-84.3920,11027,b'Blue',b'The Hub'
33.7749,-84.3920,11029,b'Blue',b'The Hub'
33.7750,-84.3920,11041,b'Blue',b'The Hub'
33.7749,-84.3920,11044,b'Blue',b'The Hub'
33.7730,-84.3920,11114,b'Blue',b'The Hub'
33.7715,-84.3921,11130,b'Blue',b'The Hub'
33.7715,-84.3921,11133,b'Blue',b'The Hub'
33.7715,-84.3920,11143,b'Blue',b'The Hub'
33.7715,-84.3920,11146,b'Blue',b'The Hub'
33.7714,-84.3932,11208,b'Blue',b'The Hub'
33.7714,-84.3932,11229,b'Blue',b'The Hub'
33.7714,-84.3954,11259,b'Blue',b'The Hub'
33.7723,-84.3957,11329,b'Blue',b'The Hub'
33.7728,-84.3970,11359,b'Blue',b'The Hub'
33.7731,-84.3969,11408,b'Blue',b'The Hub'
33.7731,-84.3969,11412,b'Blue',b'The Hub'
33.7731,-84.3970,11432,b'Blue',b'The Hub'
33.7731,-84.3970,11434,b'Blue',b'The Hub'
33.7729,-84.3970,11504,b'Blue',b'The Hub'
33.7734,-84.3994,11534,b'Blue',b'The Hub'
33.7740,-84.4021,11604,b'Blue',b'The Hub'
33.7740,-84.4021,11623,b'Blue',b'The Hub'
33.7750,-84.4024,11649,b'Blue',b'The Hub'
33.7750,-84.4024,11653,b'Blue',b'The Hub'
33.7750,-84.4024,11701,b'Blue',b'The Hub'
33.7750,-84.4024,11703,b'Blue',b'The Hub'
33.7758,-84.4025,11733,b'Blue',b'The Hub'
33.7772,-84.4026,11803,b'Blue',b'The Hub'
33.7773,-84.4042,11833,b'Blue',b'The Hub'
33.7783,-84.4042,11858,b'Blue',b'The Hub'
33.7783,-84.4042,11859,b'Blue',b'The Hub'
33.7783,-84.4042,12318,b'Blue',b'The Hub'
33.7783,-84.4042,12327,b'Blue',b'The Hub'
33.7795,-84.4041,12357,b'Blue',b'The Hub'
33.7795,-84.4029,12425,b'Blue',b'The Hub'
33.7795,-84.4028,12427,b'Blue',b'The Hub'
33.7795,-84.4028,12444,b'Blue',b'The Hub'
33.7796,-84.4028,12452,b'Blue',b'The Hub'
33.7796,-84.4026,12503,b'Blue',b'The Hub'
33.7796,-84.4026,12509,b'Blue',b'The Hub'
33.7783,-84.4014,12539,b'Blue',b'The Hub'
33.7766,-84.4025,12609,b'Blue',b'The Hub'
33.7751,-84.4026,12635,b'Blue',b'The Hub'
33.7751,-84.4026,12637,b'Blue',b'The Hub'
33.7751,-84.4026,12644,b'Blue',b'The Hub'
33.7751,-84.4026,12650,b'Blue',b'The Hub'
33.7737,-84.4013,12720,b'Blue',b'The Hub'
33.7731,-84.3978,12750,b'Blue',b'The Hub'
33.7729,-84.3971,12804,b'Blue',b'The Hub'
33.7729,-84.3971,12805,b'Blue',b'The Hub'
33.7732,-84.3970,12815,b'Blue',b'The Hub'
33.7732,-84.3970,12818,b'Blue',b'The Hub'
33.7732,-84.3970,12839,b'Blue',b'The Hub'
33.7732,-84.3970,12842,b'Blue',b'The Hub'
33.7732,-84.3970,12844,b'Blue',b'The Hub'
33.7732,-84.3970,12845,b'Blue',b'The Hub'
33.7732,-84.3970,12916,b'Blue',b'The Hub'
33.7732,-84.3970,12917,b'Blue',b'The Hub'
33.7728,-84.3971,12947,b'Blue',b'The Hub'
33.7723,-84.3956,13017,b'Blue',b'The Hub'
33.7714,-84.3955,13039,b'Blue',b'The Hub'
33.7714,-84.3956,13054,b'Blue',b'The Hub'
33.7713,-84.3926,13124,b'Blue',b'The Hub'
33.7713,-84.3924,13129,b'Blue',b'The Hub'
33.7713,-84.3923,13155,b'Blue',b'The Hub'
33.7718,-84.3920,13218,b'Blue',b'The Hub'
33.7719,-84.3920,13222,b'Blue',b'The Hub'
33.7719,-84.3920,13233,b'Blue',b'The Hub'
33.7719,-84.3920,13234,b'Blue',b'The Hub'
33.7739,-84.3920,13304,b'Blue',b'The Hub'
33.7751,-84.3920,13319,b'Blue',b'The Hub'
33.7751,-84.3920,13322,b'Blue',b'The Hub'
33.7751,-84.3920,13327,b'Blue',b'The Hub'
33.7751,-84.3920,13329,b'Blue',b'The Hub'
33.7759,-84.3935,13359,b'Blue',b'The Hub'
33.7757,-84.3949,13429,b'Blue',b'The Hub'
33.7754,-84.3960,13448,b'Blue',b'The Hub'
33.7754,-84.3960,13611,b'Blue',b'The Hub'
33.7754,-84.3960,13621,b'Blue',b'The Hub'
33.7754,-84.3960,13651,b'Blue',b'The Hub'
33.7754,-84.3960,13651,b'Blue',b'The Hub'
33.7754,-84.3960,13721,b'Blue',b'The Hub'
33.7754,-84.3960,13722,b'Blue',b'The Hub'
33.7754,-84.3961,13732,b'Blue',b'The Hub'
33.7754,-84.3961,13740,b'Blue',b'The Hub'
33.7753,-84.3961,13749,b'Blue',b'The Hub'
33.7753,-84.3961,13752,b'Blue',b'The Hub'
33.7753,-84.3961,13758,b'Blue',b'The Hub'
33.7753,-84.3961,13759,b'Blue',b'The Hub'
33.7753,-84.3961,13829,b'Blue',b'The Hub'
33.7753,-84.3961,13837,b'Blue',b'The Hub'
33.7755,-84.3951,13907,b'Blue',b'The Hub'
33.7759,-84.3939,13935,b'Blue',b'The Hub'
33.7759,-84.3939,13937,b'Blue',b'The Hub'
33.7751,-84.3922,14007,b'Blue',b'The Hub'
33.7749,-84.3920,14020,b'Blue',b'The Hub'
33.7749,-84.3920,14022,b'Blue',b'The Hub'
33.7749,-84.3920,14037,b'Blue',b'The Hub'
33.7749,-84.3920,14039,b'Blue',b'The Hub'
33.7732,-84.3920,14109,b'Blue',b'The Hub'
33.7715,-84.3921,14128,b'Blue',b'The Hub'
33.7715,-84.3921,14130,b'Blue',b'The Hub'
33.7715,-84.3921,14147,b'Blue',b'The Hub'
33.7715,-84.3921,14149,b'Blue',b'The Hub'
33.7713,-84.3948,14219,b'Blue',b'The Hub'
33.7719,-84.3955,14249,b'Blue',b'The Hub'
33.7722,-84.3955,14256,b'Blue',b'The Hub'
33.7723,-84.3956,14302,b'Blue',b'The Hub'
33.7728,-84.3970,14332,b'Blue',b'The Hub'
33.7732,-84.3970,14349,b'Blue',b'The Hub'
33.7732,-84.3970,14352,b'Blue',b'The Hub'
33.7732,-84.3970,14357,b'Blue',b'The Hub'
33.7732,-84.3970,14359,b'Blue',b'The Hub'
33.7729,-84.3971,14429,b'Blue',b'The Hub'
33.7735,-84.4000,14459,b'Blue',b'The Hub'
33.7742,-84.4022,14523,b'Blue',b'The Hub'
33.7742,-84.4022,14553,b'Blue',b'The Hub'
33.7742,-84.4022,14622,b'Blue',b'The Hub'
33.7750,-84.4024,14646,b'Blue',b'The Hub'
33.7751,-84.4024,14650,b'Blue',b'The Hub'
33.7751,-84.4024,14708,b'Blue',b'The Hub'
33.7751,-84.4024,14712,b'Blue',b'The Hub'
33.7764,-84.4025,14742,b'Blue',b'The Hub'
33.7773,-84.4031,14812,b'Blue',b'The Hub'
33.7778,-84.4042,14842,b'Blue',b'The Hub'
33.7782,-84.4042,14853,b'Blue',b'The Hub'
33.7782,-84.4042,14854,b'Blue',b'The Hub'
33.7783,-84.4042,15300,b'Blue',b'The Hub'
33.7783,-84.4042,15305,b'Blue',b'The Hub'
33.7795,-84.4042,15335,b'Blue',b'The Hub'
33.7796,-84.4030,15401,b'Blue',b'The Hub'
33.7796,-84.4029,15404,b'Blue',b'The Hub'
33.7797,-84.4029,15421,b'Blue',b'The Hub'
33.7797,-84.4029,15425,b'Blue',b'The Hub'
33.7787,-84.4016,15455,b'Blue',b'The Hub'
33.7770,-84.4025,15525,b'Blue',b'The Hub'
33.7752,-84.4026,15551,b'Blue',b'The Hub'
33.7752,-84.4026,15554,b'Blue',b'The Hub'
33.7752,-84.4026,15608,b'Blue',b'The Hub'
33.7752,-84.4026,15610,b'Blue',b'The Hub'
33.7745,-84.4025,15635,b'Blue',b'The Hub'
33.7745,-84.4025,15650,b'Blue',b'The Hub'
33.7735,-84.3998,15720,b'Blue',b'The Hub'
33.7729,-84.3971,15750,b'Blue',b'The Hub'
33.7732,-84.3970,15801,b'Blue',b'The Hub'
33.7732,-84.3970,15804,b'Blue',b'The Hub'
33.7733,-84.3970,15818,b'Blue',b'The Hub'
33.7733,-84.3970,15819,b'Blue',b'The Hub'
33.7728,-84.3971,15849,b'Blue',b'The Hub'
33.7719,-84.3956,15919,b'Blue',b'The Hub'
33.7713,-84.3936,15949,b'Blue',b'The Hub'
33.7718,-84.3920,20019,b'Blue',b'The Hub'
33.7718,-84.3920,20019,b'Blue',b'The Hub'
33.7719,-84.3920,20022,b'Blue',b'The Hub'
33.7718,-84.3920,20048,b'Blue',b'The Hub'
33.7718,-84.3920,20050,b'Blue',b'The Hub'
33.7718,-84.3920,20052,b'Blue',b'The Hub'
33.7718,-84.3920,20053,b'Blue',b'The Hub'
33.7719,-84.3920,20106,b'Blue',b'The Hub'
33.7719,-84.3920,20109,b'Blue',b'The Hub'
33.7738,-84.3919,20139,b'Blue',b'The Hub'
33.7750,-84.3919,20158,b'Blue',b'The Hub'
33.7750,-84.3919,20200,b'Blue',b'The Hub'
33.7750,-84.3919,20213,b'Blue',b'The Hub'
33.7750,-84.3919,20215,b'Blue',b'The Hub'
33.7759,-84.3934,20245,b'Blue',b'The Hub'
33.7754,-84.3952,20315,b'Blue',b'The Hub'
33.7753,-84.3961,20335,b'Blue',b'The Hub'
33.7753,-84.3961,20336,b'Blue',b'The Hub'
33.7753,-84.3961,21358,b'Blue',b'The Hub'
33.7753,-84.3961,21402,b'Blue',b'The Hub'
33.7756,-84.3949,21432,b'Blue',b'The Hub'
33.7759,-84.3937,21502,b'Blue',b'The Hub'
33.7751,-84.3920,21532,b'Blue',b'The Hub'
33.7750,-84.3920,21533,b'Blue',b'The Hub'
33.7750,-84.3920,21535,b'Blue',b'The Hub'
33.7750,-84.3920,21550,b'Blue',b'The Hub'
33.7750,-84.3920,21552,b'Blue',b'The Hub'
33.7737,-84.3920,21622,b'Blue',b'The Hub'
33.7715,-84.3921,21645,b'Blue',b'The Hub'
33.7715,-84.3921,21647,b'Blue',b'The Hub'
33.7715,-84.3921,21713,b'Blue',b'The Hub'
33.7714,-84.3944,21743,b'Blue',b'The Hub'
33.7723,-84.3955,21813,b'Blue',b'The Hub'
33.7729,-84.3971,21843,b'Blue',b'The Hub'
33.7732,-84.3970,21900,b'Blue',b'The Hub'
33.7732,-84.3970,21902,b'Blue',b'The Hub'
33.7732,-84.3970,21914,b'Blue',b'The Hub'
33.7732,-84.3970,21922,b'Blue',b'The Hub'
33.7730,-84.3971,21952,b'Blue',b'The Hub'
33.7734,-84.3991,22022,b'Blue',b'The Hub'
33.7741,-84.4021,22052,b'Blue',b'The Hub'
33.7750,-84.4024,22115,b'Blue',b'The Hub'
33.7751,-84.4024,22118,b'Blue',b'The Hub'
33.7751,-84.4024,22125,b'Blue',b'The Hub'
33.7751,-84.4024,22128,b'Blue',b'The Hub'
33.7765,-84.4025,22158,b'Blue',b'The Hub'
33.7772,-84.4035,22228,b'Blue',b'The Hub'
33.7781,-84.4042,22258,b'Blue',b'The Hub'
33.7783,-84.4042,22304,b'Blue',b'The Hub'
33.7783,-84.4042,22304,b'Blue',b'The Hub'
33.7783,-84.4042,22334,b'Blue',b'The Hub'
33.7783,-84.4042,22411,b'Blue',b'The Hub'
33.7783,-84.4042,22417,b'Blue',b'The Hub'
33.7794,-84.4042,22447,b'Blue',b'The Hub'
33.7796,-84.4029,22517,b'Blue',b'The Hub'
33.7797,-84.4028,22520,b'Blue',b'The Hub'
33.7798,-84.4028,22522,b'Blue',b'The Hub'
33.7798,-84.4028,22531,b'Blue',b'The Hub'
33.7798,-84.4028,22533,b'Blue',b'The Hub'
33.7798,-84.4025,22547,b'Blue',b'The Hub'
33.7798,-84.4025,22552,b'Blue',b'The Hub'
33.7784,-84.4015,22622,b'Blue',b'The Hub'
33.7761,-84.4024,22652,b'Blue',b'The Hub'
33.7753,-84.4025,22708,b'Blue',b'The Hub'
33.7753,-84.4025,22710,b'Blue',b'The Hub'
33.7752,-84.4026,22728,b'Blue',b'The Hub'
33.7752,-84.4026,22738,b'Blue',b'The Hub'
33.7745,-84.4025,22803,b'Blue',b'The Hub'
33.7744,-84.4025,22820,b'Blue',b'The Hub'
33.7736,-84.4004,22850,b'Blue',b'The Hub'
33.7729,-84.3973,22920,b'Blue',b'The Hub'
33.7731,-84.3969,22939,b'Blue',b'The Hub'
33.7732,-84.3969,22942,b'Blue',b'The Hub'
33.7732,-84.3970,22956,b'Blue',b'The Hub'
33.7732,-84.3970,22957,b'Blue',b'The Hub'
33.7727,-84.3971,23027,b'Blue',b'The Hub'
33.7722,-84.3955,23057,b'Blue',b'The Hub'
33.7713,-84.3944,23127,b'Blue',b'The Hub'
33.7713,-84.3924,23147,b'Blue',b'The Hub'
33.7713,-84.3925,23158,b'Blue',b'The Hub'
33.7718,-84.3920,23217,b'Blue',b'The Hub'
33.7719,-84.3920,23220,b'Blue',b'The Hub'
33.7719,-84.3921,23236,b'Blue',b'The Hub'
33.7719,-84.3921,23239,b'Blue',b'The Hub'
33.7740,-84.3920,23309,b'Blue',b'The Hub'
33.7750,-84.3920,23322,b'Blue',b'The Hub'
33.7750,-84.3920,23325,b'Blue',b'The Hub'
33.7750,-84.3919,23332,b'Blue',b'The Hub'
33.7750,-84.3919,23336,b'Blue',b'The Hub'
33.7759,-84.3935,23406,b'Blue',b'The Hub'
33.7755,-84.3951,23436,b'Blue',b'The Hub'
33.7753,-84.3961,23501,b'Blue',b'The Hub'
33.7753,-84.3961,23502,b'Blue',b'The Hub'
33.7753,-84.3961,23532,b'Blue',b'The Hub'
33.7753,-84.3961,23837,b'Blue',b'The Hub'
33.7753,-84.3961,23846,b'Blue',b'The Hub'
33.7756,-84.3949,23916,b'Blue',b'The Hub'
33.7760,-84.3940,23942,b'Blue',b'The Hub'
33.7760,-84.3939,23945,b'Blue',b'The Hub'
33.7752,-84.3922,24015,b'Blue',b'The Hub'
33.7751,-84.3921,24022,b'Blue',b'The Hub'
33.7751,-84.3920,24023,b'Blue',b'The Hub'
33.7750,-84.3920,24031,b'Blue',b'The Hub'
33.7750,-84.3920,24033,b'Blue',b'The Hub'
33.7749,-84.3920,24045,b'Blue',b'The Hub'
33.7749,-84.3920,24048,b'Blue',b'The Hub'
33.7728,-84.3920,24118,b'Blue',b'The Hub'
33.7715,-84.3921,24133,b'Blue',b'The Hub'
33.7715,-84.3921,24135,b'Blue',b'The Hub'
33.7715,-84.3921,24304,b'Blue',b'The Hub'
33.7715,-84.3921,24306,b'Blue',b'The Hub'
33.7715,-84.3921,24312,b'Blue',b'The Hub'
33.7715,-84.3921,24324,b'Blue',b'The Hub'
33.7714,-84.3933,24354,b'Blue',b'The Hub'
33.7714,-84.3933,24354,b'Blue',b'The Hub'
33.7714,-84.3933,24408,b'Blue',b'The Hub'
33.7714,-84.3956,24438,b'Blue',b'The Hub'
33.7725,-84.3961,24508,b'Blue',b'The Hub'
33.7731,-84.3970,24538,b'Blue',b'The Hub'
33.7732,-84.3970,24540,b'Blue',b'The Hub'
33.7732,-84.3970,24543,b'Blue',b'The Hub'
33.7731,-84.3969,24601,b'Blue',b'The Hub'
33.7732,-84.3969,24609,b'Blue',b'The Hub'
33.7729,-84.3971,24639,b'Blue',b'The Hub'
33.7735,-84.3999,24709,b'Blue',b'The Hub'
33.7742,-84.4022,24733,b'Blue',b'The Hub'
33.7742,-84.4022,24749,b'Blue',b'The Hub'
33.7751,-84.4024,24816,b'Blue',b'The Hub'
33.7751,-84.4024,24818,b'Blue',b'The Hub'
33.7751,-84.4024,24820,b'Blue',b'The Hub'
33.7751,-84.4024,24825,b'Blue',b'The Hub'
33.7761,-84.4025,24855,b'Blue',b'The Hub'
33.7773,-84.4027,24925,b'Blue',b'The Hub'
33.7773,-84.4042,24955,b'Blue',b'The Hub'
33.7782,-84.4043,25018,b'Blue',b'The Hub'
33.7782,-84.4043,25020,b'Blue',b'The Hub'
33.7782,-84.4042,25050,b'Blue',b'The Hub'
33.7783,-84.4039,25316,b'Blue',b'The Hub'
33.7783,-84.4039,25325,b'Blue',b'The Hub'
33.7796,-84.4039,25355,b'Blue',b'The Hub'
33.7796,-84.4029,25420,b'Blue',b'The Hub'
33.7796,-84.4028,25423,b'Blue',b'The Hub'
33.7797,-84.4029,25435,b'Blue',b'The Hub'
33.7797,-84.4029,25437,b'Blue',b'The Hub'
33.7788,-84.4017,25507,b'Blue',b'The Hub'
33.7768,-84.4025,25537,b'Blue',b'The Hub'
33.7755,-84.4025,25555,b'Blue',b'The Hub'
33.7755,-84.4025,25559,b'Blue',b'The Hub'
33.7752,-84.4026,25610,b'Blue',b'The Hub'
33.7752,-84.4026,25612,b'Blue',b'The Hub'
33.7752,-84.4026,25626,b'Blue',b'The Hub'
33.7752,-84.4026,25633,b'Blue',b'The Hub'
33.7738,-84.4019,25703,b'Blue',b'The Hub'
33.7732,-84.3981,25733,b'Blue',b'The Hub'
33.7729,-84.3970,25752,b'Blue',b'The Hub'
33.7729,-84.3970,25753,b'Blue',b'The Hub'
33.7731,-84.3969,25802,b'Blue',b'The Hub'
33.7732,-84.3969,25806,b'Blue',b'The Hub'
33.7732,-84.3969,25815,b'Blue',b'The Hub'
33.7732,-84.3969,25817,b'Blue',b'The Hub'
33.7728,-84.3971,25847,b'Blue',b'The Hub'
33.7723,-84.3955,25917,b'Blue',b'The Hub'
33.7714,-84.3955,25934,b'Blue',b'The Hub'
33.7714,-84.3955,25935,b'Blue',b'The Hub'
33.7714,-84.3955,25936,b'Blue',b'The Hub'
33.7714,-84.3955,25944,b'Blue',b'The Hub'
33.7713,-84.3925,30014,b'Blue',b'The Hub'
33.7718,-84.3920,30031,b'Blue',b'The Hub'
33.7719,-84.3920,30035,b'Blue',b'The Hub'
33.7718,-84.3920,30043,b'Blue',b'The Hub'
33.7718,-84.3921,30045,b'Blue',b'The Hub'
33.7732,-84.3920,30115,b'Blue',b'The Hub'
33.7736,-84.3920,30124,b'Blue',b'The Hub'
33.7738,-84.3920,30133,b'Blue',b'The Hub'
33.7750,-84.3920,30153,b'Blue',b'The Hub'
33.7750,-84.3920,30155,b'Blue',b'The Hub'
33.7750,-84.3919,30203,b'Blue',b'The Hub'
33.7750,-84.3919,30206,b'Blue',b'The Hub'
33.7751,-84.3919,30210,b'Blue',b'The Hub'
33.7751,-84.3919,30212,b'Blue',b'The Hub'
33.7759,-84.3935,30242,b'Blue',b'The Hub'
33.7754,-84.3955,30312,b'Blue',b'The Hub'
33.7753,-84.3962,30331,b'Blue',b'The Hub'
33.7753,-84.3962,30332,b'Blue',b'The Hub'
33.7752,-84.3961,30402,b'Blue',b'The Hub'
33.7753,-84.3961,31235,b'Blue',b'The Hub'
33.7753,-84.3961,31242,b'Blue',b'The Hub'
33.7757,-84.3949,31312,b'Blue',b'The Hub'
33.7759,-84.3936,31342,b'Blue',b'The Hub'
33.7750,-84.3920,31412,b'Blue',b'The Hub'
33.7749,-84.3920,31415,b'Blue',b'The Hub'
33.7749,-84.3920,31427,b'Blue',b'The Hub'
33.7749,-84.3920,31429,b'Blue',b'The Hub'
33.7740,-84.3920,31450,b'Blue',b'The Hub'
33.7740,-84.3920,31452,b'Blue',b'The Hub'
33.7717,-84.3920,31522,b'Blue',b'The Hub'
33.7715,-84.3921,31525,b'Blue',b'The Hub'
33.7715,-84.3921,31527,b'Blue',b'The Hub'
33.7713,-84.3919,31546,b'Blue',b'The Hub'
33.7713,-84.3919,31549,b'Blue',b'The Hub'
33.7712,-84.3931,31612,b'Blue',b'The Hub'
33.7713,-84.3931,31634,b'Blue',b'The Hub'
33.7714,-84.3955,31704,b'Blue',b'The Hub'
33.7723,-84.3959,31734,b'Blue',b'The Hub'
33.7728,-84.3970,31753,b'Blue',b'The Hub'
33.7728,-84.3970,31754,b'Blue',b'The Hub'
33.7734,-84.3999,31824,b'Blue',b'The Hub'
33.7741,-84.4022,31848,b'Blue',b'The Hub'
33.7742,-84.4022,31923,b'Blue',b'The Hub'
33.7750,-84.4024,31947,b'Blue',b'The Hub'
33.7751,-84.4024,31949,b'Blue',b'The Hub'
33.7751,-84.4024,32013,b'Blue',b'The Hub'
33.7751,-84.4024,32016,b'Blue',b'The Hub'
33.7763,-84.4025,32046,b'Blue',b'The Hub'
33.7772,-84.4024,32100,b'Blue',b'The Hub'
33.7772,-84.4023,32106,b'Blue',b'The Hub'
33.7773,-84.4039,32136,b'Blue',b'The Hub'
33.7782,-84.4041,32205,b'Blue',b'The Hub'
33.7782,-84.4041,32207,b'Blue',b'The Hub'
33.7781,-84.4042,32237,b'Blue',b'The Hub'
33.7781,-84.4042,32453,b'Blue',b'The Hub'
33.7781,-84.4042,32502,b'Blue',b'The Hub'
33.7794,-84.4042,32532,b'Blue',b'The Hub'
33.7796,-84.4029,32601,b'Blue',b'The Hub'
33.7796,-84.4029,32604,b'Blue',b'The Hub'
33.7796,-84.4029,32611,b'Blue',b'The Hub'
33.7796,-84.4029,32620,b'Blue',b'The Hub'
33.7787,-84.4017,32650,b'Blue',b'The Hub'
33.7769,-84.4025,32720,b'Blue',b'The Hub'
33.7754,-84.4026,32750,b'Blue',b'The Hub'
33.7751,-84.4026,32801,b'Blue',b'The Hub'
33.7751,-84.4026,32804,b'Blue',b'The Hub'
33.7751,-84.4026,32814,b'Blue',b'The Hub'
33.7751,-84.4026,32832,b'Blue',b'The Hub'
33.7736,-84.4011,32902,b'Blue',b'The Hub'
33.7730,-84.3974,32932,b'Blue',b'The Hub'
33.7729,-84.3973,32936,b'Blue',b'The Hub'
33.7729,-84.3973,32942,b'Blue',b'The Hub'
33.7729,-84.3971,32952,b'Blue',b'The Hub'
33.7729,-84.3971,32953,b'Blue',b'The Hub'
33.7732,-84.3970,33004,b'Blue',b'The Hub'
33.7732,-84.3970,33006,b'Blue',b'The Hub'
33.7732,-84.3970,33015,b'Blue',b'The Hub'
33.7732,-84.3970,33018,b'Blue',b'The Hub'
33.7728,-84.3971,33048,b'Blue',b'The Hub'
33.7722,-84.3955,33118,b'Blue',b'The Hub'
33.7713,-84.3940,33148,b'Blue',b'The Hub'
33.7713,-84.3923,33206,b'Blue',b'The Hub'
33.7713,-84.3923,33209,b'Blue',b'The Hub'
33.7718,-84.3919,33225,b'Blue',b'The Hub'
33.7719,-84.3919,33228,b'Blue',b'The Hub'
33.7718,-84.3920,33241,b'Blue',b'The Hub'
33.7718,-84.3920,33247,b'Blue',b'The Hub'
33.7737,-84.3920,33314,b'Blue',b'The Hub'
33.7737,-84.3920,33333,b'Blue',b'The Hub'
33.7749,-84.3919,33353,b'Blue',b'The Hub'
33.7749,-84.3919,33356,b'Blue',b'The Hub'
33.7749,-84.3919,33357,b'Blue',b'The Hub'
33.7750,-84.3920,33402,b'Blue',b'The Hub'
33.7759,-84.3934,33432,b'Blue',b'The Hub'
33.7755,-84.3952,33502,b'Blue',b'The Hub'
33.7753,-84.3961,33526,b'Blue',b'The Hub'
33.7753,-84.3961,33526,b'Blue',b'The Hub'
33.7753,-84.3961,33556,b'Blue',b'The Hub'
33.7753,-84.3961,33907,b'Blue',b'The Hub'
33.7753,-84.3961,33914,b'Blue',b'The Hub'
33.7753,-84.3954,33944,b'Blue',b'The Hub'
33.7758,-84.3944,34004,b'Blue',b'The Hub'
33.7758,-84.3944,34006,b'Blue',b'The Hub'
33.7759,-84.3940,34028,b'Blue',b'The Hub'
33.7759,-84.3939,34030,b'Blue',b'The Hub'
33.7751,-84.3921,34100,b'Blue',b'The Hub'
33.7750,-84.3920,34110,b'Blue',b'The Hub'
